,year_film,year_ceremony,ceremony,category,name,film,winner,tmdb_id
1938,1961,1962,34,CINEMATOGRAPHY,Eugen Shuftan,The Hustler,True,990.0
1939,1961,1962,34,CINEMATOGRAPHY,Ernest Laszlo,Judgment at Nuremberg,False,821.0
1940,1961,1962,34,CINEMATOGRAPHY,Daniel L. Fapp,"One, Two, Three",False,430.0
1941,1961,1962,34,CINEMATOGRAPHY,Jack Cardiff,Fanny,False,84050.0
1942,1961,1962,34,CINEMATOGRAPHY,Russell Metty,Flower Drum Song,False,25105.0
1943,1961,1962,34,CINEMATOGRAPHY,"Harry Stradling, Sr.",A Majority of One,False,158800.0
1944,1961,1962,34,CINEMATOGRAPHY,"Charles Lang, Jr.",One-Eyed Jacks,False,18647.0
1945,1961,1962,34,CINEMATOGRAPHY,Daniel L. Fapp,West Side Story,True,1725.0
1946,1961,1962,34,COSTUME DESIGN,Dorothy Jeakins,The Children's Hour,False,20139.0
1947,1961,1962,34,COSTUME DESIGN,Howard Shoup,Claudelle Inglish,False,129165.0
1948,1961,1962,34,COSTUME DESIGN,Jean Louis,Judgment at Nuremberg,False,821.0
1949,1961,1962,34,COSTUME DESIGN,Piero Gherardi,La Dolce Vita,True,71133.0
1950,1961,1962,34,COSTUME DESIGN,Yoshiro Muraki,Yojimbo,False,11878.0
1951,1961,1962,34,COSTUME DESIGN,Bill Thomas,Babes in Toyland,False,32611.0
1952,1961,1962,34,COSTUME DESIGN,Jean Louis,Back Street,False,43017.0
1953,1961,1962,34,COSTUME DESIGN,Irene Sharaff,Flower Drum Song,False,25105.0
1954,1961,1962,34,COSTUME DESIGN,"Edith Head, Walter Plunkett",Pocketful of Miracles,False,248.0
1955,1961,1962,34,COSTUME DESIGN,Irene Sharaff,West Side Story,True,1725.0
1956,1961,1962,34,BEST DIRECTOR,J. Lee Thompson,The Guns of Navarone,False,10911.0
1957,1961,1962,34,BEST DIRECTOR,Robert Rossen,The Hustler,False,990.0
1958,1961,1962,34,BEST DIRECTOR,Stanley Kramer,Judgment at Nuremberg,False,821.0
1959,1961,1962,34,BEST DIRECTOR,Federico Fellini,La Dolce Vita,False,71133.0
1960,1961,1962,34,BEST DIRECTOR,"Robert Wise, Jerome Robbins",West Side Story,True,1725.0
1961,1961,1962,34,FILM EDITING,William H. Reynolds,Fanny,False,84050.0
1962,1961,1962,34,FILM EDITING,Alan Osbiston,The Guns of Navarone,False,10911.0
1963,1961,1962,34,FILM EDITING,Frederic Knudtson,Judgment at Nuremberg,False,821.0
1964,1961,1962,34,FILM EDITING,Philip W. Anderson,The Parent Trap,False,19186.0
1965,1961,1962,34,FILM EDITING,Thomas Stanford,West Side Story,True,1725.0
1966,1961,1962,34,FOREIGN FILM,Denmark,Harry and the Butler,False,57911.0
1967,1961,1962,34,FOREIGN FILM,Japan,Immortal Love,False,105470.0
1968,1961,1962,34,FOREIGN FILM,Mexico,The Important Man,False,111853.0
1969,1961,1962,34,FOREIGN FILM,Spain,Placido,False,51317.0
1970,1961,1962,34,FOREIGN FILM,Sweden,Through a Glass Darkly,True,11602.0
1971,1961,1962,34,BEST SCORE,Henry Mancini,Breakfast at Tiffany's,True,164.0
1972,1961,1962,34,BEST SCORE,Miklos Rozsa,El Cid,False,16638.0
1973,1961,1962,34,BEST SCORE,"Morris Stoloff, Harry Sukman",Fanny,False,84050.0
1974,1961,1962,34,BEST SCORE,Dimitri Tiomkin,The Guns of Navarone,False,10911.0
1975,1961,1962,34,BEST SCORE,Elmer Bernstein,Summer and Smoke,False,94917.0
1976,1961,1962,34,BEST SCORE,George Bruns,Babes in Toyland,False,32611.0
1977,1961,1962,34,BEST SCORE,"Alfred Newman, Ken Darby",Flower Drum Song,False,25105.0
1978,1961,1962,34,BEST SCORE,Dimitri Shostakovich,Khovanshchina,False,35070.0
1979,1961,1962,34,BEST SCORE,Duke Ellington,Paris Blues,False,33710.0
1980,1961,1962,34,BEST SCORE,"Saul Chaplin, Johnny Green, Sid Ramin, Irwin Kostal",West Side Story,True,1725.0
1981,1961,1962,34,BEST SONG,Music by Henry Mancini; Lyrics by Mack David,Bachelor in Paradise,False,52841.0
1982,1961,1962,34,BEST SONG,Music by Miklos Rozsa; Lyrics by Paul Francis Webster,El Cid,False,16638.0
1983,1961,1962,34,BEST SONG,Music by Henry Mancini; Lyrics by Johnny Mercer,Breakfast at Tiffany's,True,164.0
1984,1961,1962,34,BEST SONG,Music by James Van Heusen; Lyrics by Sammy Cahn,Pocketful of Miracles,False,248.0
1985,1961,1962,34,BEST SONG,Music by Dimitri Tiomkin; Lyrics by Ned Washington,Town without Pity,False,93427.0
1986,1961,1962,34,BEST PICTURE,"Joshua Logan, Producer",Fanny,False,84050.0
1987,1961,1962,34,BEST PICTURE,"Carl Foreman, Producer",The Guns of Navarone,False,10911.0
1988,1961,1962,34,BEST PICTURE,"Robert Rossen, Producer",The Hustler,False,990.0
1989,1961,1962,34,BEST PICTURE,"Stanley Kramer, Producer",Judgment at Nuremberg,False,821.0
1990,1961,1962,34,BEST PICTURE,"Robert Wise, Producer",West Side Story,True,1725.0
1991,1961,1962,34,BEST SOUND,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",The Children's Hour,False,20139.0
1992,1961,1962,34,BEST SOUND,"Revue Studio Sound Department, Waldon O. Watson, Sound Director",Flower Drum Song,False,25105.0
1993,1961,1962,34,BEST SOUND,"Shepperton Studio Sound Department, John Cox, Sound Director",The Guns of Navarone,False,10911.0
1994,1961,1962,34,BEST SOUND,"Walt Disney Studio Sound Department, Robert O. Cook, Sound Director",The Parent Trap,False,19186.0
1995,1961,1962,34,BEST SOUND,"Todd-AO Sound Department, Fred Hynes, Sound Director; and Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",West Side Story,True,1725.0
1996,1961,1962,34,VISUAL EFFECTS,"Visual Effects by Robert A. Mattey, Eustace Lycett",The Absent Minded Professor,False,17984.0
1997,1961,1962,34,VISUAL EFFECTS,Visual Effects by Bill Warrington; Audible Effects by Vivian C. Greenham,The Guns of Navarone,True,10911.0
1998,1961,1962,34,ADAPTED SCREENPLAY,George Axelrod,Breakfast at Tiffany's,False,164.0
1999,1961,1962,34,ADAPTED SCREENPLAY,Carl Foreman,The Guns of Navarone,False,10911.0
2000,1961,1962,34,ADAPTED SCREENPLAY,"Sidney Carroll, Robert Rossen",The Hustler,False,990.0
2001,1961,1962,34,ADAPTED SCREENPLAY,Abby Mann,Judgment at Nuremberg,True,821.0
2002,1961,1962,34,ADAPTED SCREENPLAY,Ernest Lehman,West Side Story,False,1725.0
2003,1961,1962,34,ORIGINAL SCREENPLAY,"Valentin Yoshov, Grigori Chukhrai",Ballad of a Soldier,False,46592.0
2004,1961,1962,34,ORIGINAL SCREENPLAY,"Sergio Amidei, Diego Fabbri, Indro Montanelli",General Della Rovere,False,43100.0
2005,1961,1962,34,ORIGINAL SCREENPLAY,"Federico Fellini, Tullio Pinelli, Ennio Flaiano, Brunello Rondi",La Dolce Vita,False,71133.0
2006,1961,1962,34,ORIGINAL SCREENPLAY,"Stanley Shapiro, Paul Henning",Lover Come Back,False,40894.0
2007,1961,1962,34,ORIGINAL SCREENPLAY,William Inge,Splendor in the Grass,True,28569.0
2008,1961,1962,34,SPECIAL AWARD,George Seaton,,True,
2009,1961,1962,34,SPECIAL AWARD, William L. Hendricks for his outstanding patriotic service in the conception,,True,
2010,1961,1962,34,SPECIAL AWARD, Fred L. Metzler for his dedication and outstanding service to the Academy of Motion Picture Arts and Sciences.,,True,
2011,1961,1962,34,SPECIAL AWARD, Jerome Robbins for his brilliant achievements in the art of choreography on film.,,True,
2012,1961,1962,34,SPECIAL AWARD,Stanley Kramer,,True,
2013,1962,1963,35,ACTOR,Burt Lancaster,Birdman of Alcatraz,False,898.0
2014,1962,1963,35,ACTOR,Jack Lemmon,Days of Wine and Roses,False,32488.0
2015,1962,1963,35,ACTOR,Marcello Mastroianni,Divorce--Italian Style,False,20271.0
2016,1962,1963,35,ACTOR,Peter O'Toole,Lawrence of Arabia,False,947.0
2017,1962,1963,35,ACTOR,Gregory Peck,To Kill a Mockingbird,True,595.0
2018,1962,1963,35,ACTOR IN A SUPPORTING ROLE,Ed Begley,Sweet Bird of Youth,True,33632.0
2019,1962,1963,35,ACTOR IN A SUPPORTING ROLE,Victor Buono,What Ever Happened to Baby Jane?,False,10242.0
2020,1962,1963,35,ACTOR IN A SUPPORTING ROLE,Telly Savalas,Birdman of Alcatraz,False,898.0
2021,1962,1963,35,ACTOR IN A SUPPORTING ROLE,Omar Sharif,Lawrence of Arabia,False,947.0
2022,1962,1963,35,ACTOR IN A SUPPORTING ROLE,Terence Stamp,Billy Budd,False,5334.0
2023,1962,1963,35,ACTRESS,Anne Bancroft,The Miracle Worker,True,1162.0
2024,1962,1963,35,ACTRESS,Bette Davis,What Ever Happened to Baby Jane?,False,10242.0
2025,1962,1963,35,ACTRESS,Katharine Hepburn,Long Day's Journey into Night,False,43004.0
2026,1962,1963,35,ACTRESS,Geraldine Page,Sweet Bird of Youth,False,33632.0
2027,1962,1963,35,ACTRESS,Lee Remick,Days of Wine and Roses,False,32488.0
2028,1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Mary Badham,To Kill a Mockingbird,False,595.0
2029,1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Patty Duke,The Miracle Worker,True,1162.0
2030,1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Shirley Knight,Sweet Bird of Youth,False,33632.0
2031,1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Angela Lansbury,The Manchurian Candidate,False,982.0
2032,1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,Birdman of Alcatraz,False,898.0
2033,1962,1963,35,BEST PRODUCTION DESIGN,Art Direction:  Joseph Wright;  Set Decoration:  George James Hopkins,Days of Wine and Roses,False,32488.0
2034,1962,1963,35,BEST PRODUCTION DESIGN,"Art Direction:  Ted Haworth, Leon Barsacq, Vincent Korda;  Set Decoration:  Gabriel Bechir",The Longest Day,False,9289.0
2035,1962,1963,35,BEST PRODUCTION DESIGN,"Art Direction:  George W. Davis, Edward Carfagno;  Set Decoration:  Henry Grace, Dick Pefferle",Period of Adjustment,False,43007.0
2036,1962,1963,35,BEST PRODUCTION DESIGN,"Art Direction:  Hal Pereira, Roland Anderson;  Set Decoration:  Sam Comer, Frank R. McKelvy",The Pigeon That Took Rome,False,170195.0
2037,1962,1963,35,BEST PRODUCTION DESIGN,"Art Direction:  Alexander Golitzen, Henry Bumstead;  Set Decoration:  Oliver Emert",To Kill a Mockingbird,True,595.0
2038,1962,1963,35,BEST PRODUCTION DESIGN,"Art Direction:  John Box, John Stoll;  Set Decoration:  Dario Simoni",Lawrence of Arabia,True,947.0
2039,1962,1963,35,BEST PRODUCTION DESIGN,Art Direction:  Paul Groesse;  Set Decoration:  George James Hopkins,Meredith Willson's The Music Man,False,13671.0
2040,1962,1963,35,BEST PRODUCTION DESIGN,"Art Direction:  George W. Davis, J. McMillan Johnson;  Set Decoration:  Henry Grace, Hugh Hunt",Mutiny on the Bounty,False,11085.0
2041,1962,1963,35,BEST PRODUCTION DESIGN,"Art Direction:  Alexander Golitzen, Robert Clatworthy;  Set Decoration:  George Milo",That Touch of Mink,False,12708.0
2042,1962,1963,35,BEST PRODUCTION DESIGN,"Art Direction:  George W. Davis, Edward Carfagno;  Set Decoration:  Henry Grace, Dick Pefferle",The Wonderful World of the Brothers Grimm,False,28367.0
2043,1962,1963,35,CINEMATOGRAPHY,Burnett Guffey,Birdman of Alcatraz,False,898.0
2044,1962,1963,35,CINEMATOGRAPHY,"Jean Bourgoin, Walter Wottitz, (Henri Persin)",The Longest Day,True,9289.0
2045,1962,1963,35,CINEMATOGRAPHY,Russell Harlan,To Kill a Mockingbird,False,595.0
2046,1962,1963,35,CINEMATOGRAPHY,Ted McCord,Two for the Seesaw,False,76344.0
2047,1962,1963,35,CINEMATOGRAPHY,Ernest Haller,What Ever Happened to Baby Jane?,False,10242.0
2048,1962,1963,35,CINEMATOGRAPHY,"Harry Stradling, Sr.",Gypsy,False,39391.0
2049,1962,1963,35,CINEMATOGRAPHY,Russell Harlan,Hatari!,False,11385.0
2050,1962,1963,35,CINEMATOGRAPHY,Fred A. Young,Lawrence of Arabia,True,947.0
2051,1962,1963,35,CINEMATOGRAPHY,Robert L. Surtees,Mutiny on the Bounty,False,11085.0
2052,1962,1963,35,CINEMATOGRAPHY,Paul C. Vogel,The Wonderful World of the Brothers Grimm,False,28367.0
2053,1962,1963,35,COSTUME DESIGN,Don Feld,Days of Wine and Roses,False,32488.0
2054,1962,1963,35,COSTUME DESIGN,Edith Head,The Man Who Shot Liberty Valance,False,11697.0
2055,1962,1963,35,COSTUME DESIGN,Ruth Morley,The Miracle Worker,False,1162.0
2056,1962,1963,35,COSTUME DESIGN,Denny Vachlioti,Phaedra,False,48110.0
2057,1962,1963,35,COSTUME DESIGN,Norma Koch,What Ever Happened to Baby Jane?,True,10242.0
2058,1962,1963,35,COSTUME DESIGN,Bill Thomas,Bon Voyage!,False,103709.0
2059,1962,1963,35,COSTUME DESIGN,Orry-Kelly,Gypsy,False,39391.0
2060,1962,1963,35,COSTUME DESIGN,Dorothy Jeakins,Meredith Willson's The Music Man,False,13671.0
2061,1962,1963,35,COSTUME DESIGN,Edith Head,My Geisha,False,43006.0
2062,1962,1963,35,COSTUME DESIGN,Mary Wills,The Wonderful World of the Brothers Grimm,True,28367.0
2063,1962,1963,35,BEST DIRECTOR,Frank Perry,David and Lisa,False,109667.0
2064,1962,1963,35,BEST DIRECTOR,Pietro Germi,Divorce--Italian Style,False,20271.0
2065,1962,1963,35,BEST DIRECTOR,David Lean,Lawrence of Arabia,True,947.0
2066,1962,1963,35,BEST DIRECTOR,Arthur Penn,The Miracle Worker,False,1162.0
2067,1962,1963,35,BEST DIRECTOR,Robert Mulligan,To Kill a Mockingbird,False,595.0
2068,1962,1963,35,FILM EDITING,Anne Coates,Lawrence of Arabia,True,947.0
2069,1962,1963,35,FILM EDITING,Samuel E. Beetley,The Longest Day,False,9289.0
2070,1962,1963,35,FILM EDITING,Ferris Webster,The Manchurian Candidate,False,982.0
2071,1962,1963,35,FILM EDITING,William Ziegler,Meredith Willson's The Music Man,False,13671.0
2072,1962,1963,35,FILM EDITING,"John McSweeney, Jr.",Mutiny on the Bounty,False,11085.0
2073,1962,1963,35,FOREIGN FILM,Greece,Electra,False,47447.0
2074,1962,1963,35,FOREIGN FILM,Italy,The Four Days of Naples,False,65048.0
2075,1962,1963,35,FOREIGN FILM,Brazil,Keeper of Promises (The Given Word),False,59990.0
2076,1962,1963,35,FOREIGN FILM,France,Sundays and Cybele,True,43001.0
2077,1962,1963,35,FOREIGN FILM,Mexico,Tlayucan,False,194163.0
2078,1962,1963,35,BEST SCORE,Jerry Goldsmith,Freud,False,35806.0
2079,1962,1963,35,BEST SCORE,Maurice Jarre,Lawrence of Arabia,True,947.0
2080,1962,1963,35,BEST SCORE,Bronislau Kaper,Mutiny on the Bounty,False,11085.0
2081,1962,1963,35,BEST SCORE,Franz Waxman,Taras Bulba,False,43012.0
2082,1962,1963,35,BEST SCORE,Elmer Bernstein,To Kill a Mockingbird,False,595.0
2083,1962,1963,35,BEST SCORE,George Stoll,Billy Rose's Jumbo,False,42991.0
2084,1962,1963,35,BEST SCORE,Michel Magne,Gigot,False,48003.0
2085,1962,1963,35,BEST SCORE,Frank Perkins,Gypsy,False,39391.0
2086,1962,1963,35,BEST SCORE,Ray Heindorf,Meredith Willson's The Music Man,True,13671.0
2087,1962,1963,35,BEST SCORE,Leigh Harline,The Wonderful World of the Brothers Grimm,False,28367.0
2088,1962,1963,35,BEST SONG,Music by Henry Mancini; Lyrics by Johnny Mercer,Days of Wine and Roses,True,32488.0
2089,1962,1963,35,BEST SONG,Music by Bronislau Kaper; Lyrics by Paul Francis Webster,Mutiny on the Bounty,False,11085.0
2090,1962,1963,35,BEST SONG,Music by Andre Previn; Lyrics by Dory Langdon,Two for the Seesaw,False,76344.0
2091,1962,1963,35,BEST SONG,Music by Sammy Fain; Lyrics by Paul Francis Webster,Tender Is the Night,False,121903.0
2092,1962,1963,35,BEST SONG,Music by Elmer Bernstein; Lyrics by Mack David,Walk on the Wild Side,False,60792.0
2093,1962,1963,35,BEST PICTURE,"Sam Spiegel, Producer",Lawrence of Arabia,True,947.0
2094,1962,1963,35,BEST PICTURE,"Darryl F. Zanuck, Producer",The Longest Day,False,9289.0
2095,1962,1963,35,BEST PICTURE,"Morton Da Costa, Producer",Meredith Willson's The Music Man,False,13671.0
2096,1962,1963,35,BEST PICTURE,"Aaron Rosenberg, Producer",Mutiny on the Bounty,False,11085.0
2097,1962,1963,35,BEST PICTURE,"Alan J. Pakula, Producer",To Kill a Mockingbird,False,595.0
2098,1962,1963,35,BEST SOUND,"Walt Disney Studio Sound Department, Robert O. Cook, Sound Director",Bon Voyage!,False,103709.0
2099,1962,1963,35,BEST SOUND,"Shepperton Studio Sound Department, John Cox, Sound Director",Lawrence of Arabia,True,947.0
2100,1962,1963,35,BEST SOUND,"Warner Bros. Studio Sound Department, George R. Groves, Sound Director",Meredith Willson's The Music Man,False,13671.0
2101,1962,1963,35,BEST SOUND,"Universal City Studio Sound Department, Waldon O. Watson, Sound Director",That Touch of Mink,False,12708.0
2102,1962,1963,35,BEST SOUND,"Glen Glenn Sound Department, Joseph Kelly, Sound Director",What Ever Happened to Baby Jane?,False,10242.0
2103,1962,1963,35,VISUAL EFFECTS,Visual Effects by Robert MacDonald; Audible Effects by Jacques Maumont,The Longest Day,True,9289.0
2104,1962,1963,35,VISUAL EFFECTS,Visual Effects by A. Arnold Gillespie; Audible Effects by Milo Lory,Mutiny on the Bounty,False,11085.0
2105,1962,1963,35,ADAPTED SCREENPLAY,Eleanor Perry,David and Lisa,False,109667.0
2106,1962,1963,35,ADAPTED SCREENPLAY,"Robert Bolt, Michael Wilson",Lawrence of Arabia,False,947.0
2107,1962,1963,35,ADAPTED SCREENPLAY,Vladimir Nabokov,Lolita,False,802.0
2108,1962,1963,35,ADAPTED SCREENPLAY,William Gibson,The Miracle Worker,False,1162.0
2109,1962,1963,35,ADAPTED SCREENPLAY,Horton Foote,To Kill a Mockingbird,True,595.0
2110,1962,1963,35,ORIGINAL SCREENPLAY,"Ennio de Concini, Alfredo Giannetti, Pietro Germi",Divorce--Italian Style,True,20271.0
2111,1962,1963,35,ORIGINAL SCREENPLAY,"Story by Charles Kaufman;  Screenplay by Charles Kaufman, Wolfgang Reinhardt",Freud,False,35806.0
2112,1962,1963,35,ORIGINAL SCREENPLAY,Alain Robbe-Grillet,Last Year at Marienbad,False,4024.0
2113,1962,1963,35,ORIGINAL SCREENPLAY,"Stanley Shapiro, Nate Monaster",That Touch of Mink,False,12708.0
2114,1962,1963,35,ORIGINAL SCREENPLAY,Ingmar Bergman,Through a Glass Darkly,False,11602.0
2115,1962,1963,35,SPECIAL AWARD,Steve Broidy,,True,
2116,1963,1964,36,ACTOR,Albert Finney,Tom Jones,False,5769.0
2117,1963,1964,36,ACTOR,Richard Harris,This Sporting Life,False,18774.0
2118,1963,1964,36,ACTOR,Rex Harrison,Cleopatra,False,8095.0
2119,1963,1964,36,ACTOR,Paul Newman,Hud,False,24748.0
2120,1963,1964,36,ACTOR,Sidney Poitier,Lilies of the Field,True,38805.0
2121,1963,1964,36,ACTOR IN A SUPPORTING ROLE,Nick Adams,Twilight of Honor,False,138990.0
2122,1963,1964,36,ACTOR IN A SUPPORTING ROLE,Bobby Darin,"Captain Newman, M.D.",False,33728.0
2123,1963,1964,36,ACTOR IN A SUPPORTING ROLE,Melvyn Douglas,Hud,True,24748.0
2124,1963,1964,36,ACTOR IN A SUPPORTING ROLE,Hugh Griffith,Tom Jones,False,5769.0
2125,1963,1964,36,ACTOR IN A SUPPORTING ROLE,John Huston,The Cardinal,False,3010.0
2126,1963,1964,36,ACTRESS,Leslie Caron,The L-Shaped Room,False,76000.0
2127,1963,1964,36,ACTRESS,Shirley MacLaine,Irma La Douce,False,2690.0
2128,1963,1964,36,ACTRESS,Patricia Neal,Hud,True,24748.0
2129,1963,1964,36,ACTRESS,Rachel Roberts,This Sporting Life,False,18774.0
2130,1963,1964,36,ACTRESS,Natalie Wood,Love with the Proper Stranger,False,39495.0
2131,1963,1964,36,ACTRESS IN A SUPPORTING ROLE,Diane Cilento,Tom Jones,False,5769.0
2132,1963,1964,36,ACTRESS IN A SUPPORTING ROLE,Dame Edith Evans,Tom Jones,False,5769.0
2133,1963,1964,36,ACTRESS IN A SUPPORTING ROLE,Joyce Redman,Tom Jones,False,5769.0
2134,1963,1964,36,ACTRESS IN A SUPPORTING ROLE,Margaret Rutherford,The V.I.P.s,True,37222.0
2135,1963,1964,36,ACTRESS IN A SUPPORTING ROLE,Lilia Skala,Lilies of the Field,False,38805.0
2136,1963,1964,36,BEST PRODUCTION DESIGN,Gene Callahan,America America,True,47249.0
2137,1963,1964,36,BEST PRODUCTION DESIGN,Piero Gherardi,Federico Fellini's 8-1/2,False,422.0
2138,1963,1964,36,BEST PRODUCTION DESIGN,"Art Direction:  Hal Pereira, Tambi Larsen;  Set Decoration:  Sam Comer, Robert Benton",Hud,False,24748.0
2139,1963,1964,36,BEST PRODUCTION DESIGN,"Art Direction:  Hal Pereira, Roland Anderson;  Set Decoration:  Sam Comer, Grace Gregory",Love with the Proper Stranger,False,39495.0
2140,1963,1964,36,BEST PRODUCTION DESIGN,"Art Direction:  George W. Davis, Paul Groesse;  Set Decoration:  Henry Grace, Hugh Hunt",Twilight of Honor,False,138990.0
2141,1963,1964,36,BEST PRODUCTION DESIGN,Art Direction:  Lyle Wheeler;  Set Decoration:  Gene Callahan,The Cardinal,False,3010.0
2142,1963,1964,36,BEST PRODUCTION DESIGN,"Art Direction:  John DeCuir, Jack Martin Smith, Hilyard Brown, Herman Blumenthal, Elven Webb, Maurice Pelling, Boris Juraga;  Set Decoration:  Walter M. Scott, Paul S. Fox, Ray Moyer",Cleopatra,True,8095.0
2143,1963,1964,36,BEST PRODUCTION DESIGN,"Art Direction:  Hal Pereira, Roland Anderson;  Set Decoration:  Sam Comer, James Payne",Come Blow Your Horn,False,33729.0
2144,1963,1964,36,BEST PRODUCTION DESIGN,"Art Direction:  George W. Davis, William Ferrari, Addison Hehr;  Set Decoration:  Henry Grace, Don Greenwood, Jr., Jack Mills",How the West Was Won,False,11897.0
2145,1963,1964,36,BEST PRODUCTION DESIGN,"Art Direction:  Ralph Brinton, Ted Marshall, Jocelyn Herbert;  Set Decoration:  Josie MacAvin",Tom Jones,False,5769.0
2146,1963,1964,36,CINEMATOGRAPHY,George Folsey,The Balcony,False,134288.0
2147,1963,1964,36,CINEMATOGRAPHY,Lucien Ballard,The Caretakers,False,85640.0
2148,1963,1964,36,CINEMATOGRAPHY,James Wong Howe,Hud,True,24748.0
2149,1963,1964,36,CINEMATOGRAPHY,Ernest Haller,Lilies of the Field,False,38805.0
2150,1963,1964,36,CINEMATOGRAPHY,Milton Krasner,Love with the Proper Stranger,False,39495.0
2151,1963,1964,36,CINEMATOGRAPHY,Leon Shamroy,The Cardinal,False,3010.0
2152,1963,1964,36,CINEMATOGRAPHY,Leon Shamroy,Cleopatra,True,8095.0
2153,1963,1964,36,CINEMATOGRAPHY,"William H. Daniels, Milton Krasner, Charles Lang, Jr., Joseph LaShelle",How the West Was Won,False,11897.0
2154,1963,1964,36,CINEMATOGRAPHY,Joseph LaShelle,Irma La Douce,False,2690.0
2155,1963,1964,36,CINEMATOGRAPHY,Ernest Laszlo,"It's a Mad, Mad, Mad, Mad World",False,11576.0
2156,1963,1964,36,COSTUME DESIGN,Piero Gherardi,Federico Fellini's 8-1/2,True,422.0
2157,1963,1964,36,COSTUME DESIGN,Edith Head,Love with the Proper Stranger,False,39495.0
2158,1963,1964,36,COSTUME DESIGN,Travilla,The Stripper,False,170343.0
2159,1963,1964,36,COSTUME DESIGN,Bill Thomas,Toys in the Attic,False,108869.0
2160,1963,1964,36,COSTUME DESIGN,Edith Head,Wives and Lovers,False,169788.0
